Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,332380,-,-,-,35.13,-111.66,-7,2141,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2023,1,1,0,30,0,0,0,2.6,2.6,781,100,179,2,0.65,0,0,0
2023,1,1,1,30,0,0,0,2.7,2.7,780,100,180,2,0.65,0,0,0
2023,1,1,2,30,0,0,0,2.7,2.7,780,100,179,1.9000000000000001,0.65,0,0,0
2023,1,1,3,30,0,0,0,2.8000000000000003,2.8000000000000003,779,100,176,1.9000000000000001,0.65,0,0,0
2023,1,1,4,30,0,0,0,2.8000000000000003,2.8000000000000003,779,100,172,1.8,0.65,0,0,0
2023,1,1,5,30,0,0,0,2.8000000000000003,2.8000000000000003,778,100,172,1.7000000000000002,0.65,0,0,0
2023,1,1,6,30,0,0,0,2.6,2.6,777,100,174,1.6,0.65,0,0,0
2023,1,1,7,30,0,1,1,2.5,2.5,777,100,173,1.7000000000000002,0.65,3,26,2
2023,1,1,8,30,0,13,13,2.4000000000000004,2.4000000000000004,777,100,171,2,0.65,39,601,131
2023,1,1,9,30,0,15,15,2.2,2.2,776,100,173,2.1,0.65,50,837,308
2023,1,1,10,30,0,25,25,1.9000000000000001,1.9000000000000001,776,100,177,2.2,0.65,57,929,454
2023,1,1,11,30,0,57,57,1.7000000000000002,1.7000000000000002,775,100,184,2.2,0.65,62,969,549
2023,1,1,12,30,0,110,110,1.7000000000000002,1.9000000000000001,774,98.33,192,2.1,0.65,64,980,582
2023,1,1,13,30,3,97,99,2,2.3000000000000003,773,97.92,200,2,0.65,65,965,551
2023,1,1,14,30,30,193,206,2.6,2.6,773,99.7,209,2,0.65,64,919,458
2023,1,1,15,30,3,98,99,2.2,2.2,773,100,215,1.9000000000000001,0.65,57,825,312
2023,1,1,16,30,5,61,62,0.9,0.9,774,100,213,1.7000000000000002,0.65,40,610,134
2023,1,1,17,30,0,1,1,-0.30000000000000004,-0.30000000000000004,774,100,204,1.5,0.65,4,27,3
2023,1,1,18,30,0,0,0,-1,-1,775,100,195,1.4000000000000001,0.65,0,0,0
2023,1,1,19,30,0,0,0,-1.3,-1.3,775,100,192,1.5,0.65,0,0,0
2023,1,1,20,30,0,0,0,-1.5,-1.5,775,100,195,1.6,0.65,0,0,0
2023,1,1,21,30,0,0,0,-1.7000000000000002,-1.7000000000000002,775,100,201,1.7000000000000002,0.65,0,0,0
2023,1,1,22,30,0,0,0,-1.8,-1.8,775,100,206,1.8,0.65,0,0,0
2023,1,1,23,30,0,0,0,-2,-2,775,100,208,1.8,0.65,0,0,0
2023,1,2,0,30,0,0,0,-2.2,-2.2,775,100,208,1.8,0.65,0,0,0
2023,1,2,1,30,0,0,0,-2.4000000000000004,-2.4000000000000004,776,100,209,1.8,0.65,0,0,0
2023,1,2,2,30,0,0,0,-2.5,-2.5,776,100,213,1.6,0.65,0,0,0
2023,1,2,3,30,0,0,0,-2.7,-2.7,776,100,218,1.5,0.65,0,0,0
2023,1,2,4,30,0,0,0,-3.1,-3.1,776,100,222,1.4000000000000001,0.65,0,0,0
2023,1,2,5,30,0,0,0,-3.4000000000000004,-3.4000000000000004,776,100,224,1.4000000000000001,0.65,0,0,0
2023,1,2,6,30,0,0,0,-3.5,-3.5,777,100,228,1.4000000000000001,0.65,0,0,0
