Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570443,-,-,-,35.21,-101.7,-6,1099,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2023,1,1,0,30,9.600000000000001,1.29,0.022,0.62,0,0,0,0,7,1.7000000000000002,0,0,0,0,0.276,57.65,167.05,0.9400000000000001,0.24,884,1.2000000000000002,273,4.800000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,1,30,9.600000000000001,1.29,0.023,0.62,0,0,0,0,6,1.6,0,0,0,0,0.277,57.39,165.05,0.9400000000000001,0.24,884,1.2000000000000002,274,4.7,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,2,30,9.3,1.31,0.022,0.62,0,0,0,0,6,1.5,0,0,0,0,0.278,58.34,155.13,0.9400000000000001,0.24,884,1.1,273,4.4,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,3,30,8.8,1.32,0.021,0.62,0,0,0,0,6,1.6,0,0,0,0,0.278,60.410000000000004,143.32,0.9400000000000001,0.24,884,1,271,4,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,4,30,8.3,1.32,0.021,0.62,0,0,0,0,6,1.6,0,0,0,0,0.278,62.65,131.1,0.93,0.24,884,1,270,3.8000000000000003,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,5,30,7.7,1.32,0.021,0.62,0,0,0,0,6,1.6,0,0,0,0,0.279,65.44,118.9,0.93,0.24,884,1,269,3.4000000000000004,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,6,30,7.2,1.31,0.021,0.62,0,0,0,0,6,1.7000000000000002,0,0,0,0,0.279,68.02,106.96000000000001,0.9400000000000001,0.24,885,0.9,269,3,0.0000,0.0000,,,,,,,,,,,,,,,,
2023,1,1,7,30,7.2,1.31,0.022,0.62,0,0,0,0,6,1.8,0,0,0,0,0.278,68.35000000000001,95.48,0.9400000000000001,0.24,885,0.9,266,3,0.0000,0.0000,,,,,,,,,,,,,,,,
